time_s,adc_code,voltage_v
257.470000,38,0.03180855
257.480000,39,0.03180825
257.490000,40,0.03180794
257.500000,38,0.03180763
257.510000,40,0.03180733
257.520000,39,0.03180702
257.530000,40,0.03180671
257.540000,39,0.03180641
257.550000,36,0.03180610
257.560000,40,0.03180580
257.570000,36,0.03180549
257.580000,38,0.03180518
257.590000,42,0.03180488
257.600000,36,0.03180457
257.610000,38,0.03180426
257.620000,39,0.03180396
257.630000,39,0.03180365
257.640000,39,0.03180334
257.650000,40,0.03180304
257.660000,37,0.03180273
257.670000,39,0.03180243
257.680000,44,0.03180212
257.690000,38,0.03180181
257.700000,45,0.03180151
257.710000,38,0.03180120
257.720000,37,0.03180089
257.730000,40,0.03180059
257.740000,40,0.03180028
257.750000,39,0.03179998
257.760000,39,0.03179967
257.770000,43,0.03179936
257.780000,40,0.03179906
257.790000,41,0.03179875
257.800000,39,0.03179844
257.810000,38,0.03179814
257.820000,40,0.03179783
257.830000,40,0.03179752
257.840000,39,0.03179722
257.850000,40,0.03179691
257.860000,37,0.03179661
257.870000,37,0.03179630
257.880000,37,0.03179599
257.890000,39,0.03179569
257.900000,38,0.03179538
257.910000,41,0.03179507
257.920000,39,0.03179497
257.930000,43,0.03179513
257.940000,40,0.03179530
257.950000,39,0.03179547
257.960000,43,0.03179564
257.970000,38,0.03179581
257.980000,40,0.03179597
257.990000,36,0.03179614
258.000000,40,0.03179631
258.010000,40,0.03179648
258.020000,44,0.03179665
258.030000,39,0.03179681
258.040000,35,0.03179698
258.050000,39,0.03179715
258.060000,41,0.03179732
258.070000,40,0.03179749
258.080000,38,0.03179765
258.090000,35,0.03179782
258.100000,37,0.03179799
258.110000,39,0.03179816
258.120000,39,0.03179833
258.130000,42,0.03179849
258.140000,36,0.03179866
258.150000,39,0.03179883
258.160000,39,0.03179900
258.170000,41,0.03179916
258.180000,39,0.03179933
258.190000,42,0.03179950
258.200000,42,0.03179967
258.210000,36,0.03179984
258.220000,38,0.03180000
258.230000,43,0.03180017
258.240000,38,0.03180034
258.250000,40,0.03180051
258.260000,40,0.03180068
258.270000,38,0.03180084
258.280000,35,0.03180101
258.290000,38,0.03180118
258.300000,41,0.03180135
258.310000,38,0.03180152
258.320000,36,0.03180168
258.330000,37,0.03180185
258.340000,41,0.03180202
258.350000,41,0.03180219
258.360000,38,0.03180236
258.370000,41,0.03180252
258.380000,39,0.03180269
258.390000,40,0.03180286
258.400000,38,0.03180303
258.410000,42,0.03180320
258.420000,40,0.03180336
258.430000,38,0.03180353
258.440000,39,0.03180370
258.450000,37,0.03180387
258.460000,39,0.03180404
258.470000,42,0.03180420
258.480000,36,0.03180437
258.490000,39,0.03180454
258.500000,43,0.03180471
258.510000,40,0.03180488
258.520000,43,0.03180504
258.530000,42,0.03180521
258.540000,40,0.03180538
258.550000,39,0.03180555
258.560000,39,0.03180572
258.570000,41,0.03180588
258.580000,40,0.03180605
258.590000,38,0.03180622
258.600000,40,0.03180639
258.610000,38,0.03180656
258.620000,39,0.03180672
258.630000,43,0.03180689
258.640000,36,0.03180706
258.650000,35,0.03180723
258.660000,33,0.03180740
258.670000,36,0.03180756
258.680000,38,0.03180773
258.690000,39,0.03180790
258.700000,38,0.03180807
258.710000,36,0.03180823
258.720000,38,0.03180840
258.730000,39,0.03180857
258.740000,42,0.03180874
258.750000,42,0.03180891
258.760000,41,0.03180907
258.770000,39,0.03180924
258.780000,40,0.03180941
258.790000,37,0.03180958
258.800000,40,0.03180975
258.810000,33,0.03180991
258.820000,40,0.03181008
258.830000,37,0.03181025
258.840000,41,0.03181042
258.850000,37,0.03181059
258.860000,38,0.03181075
258.870000,39,0.03181092
258.880000,36,0.03181109
258.890000,38,0.03181126
258.900000,38,0.03181143
258.910000,37,0.03181159
258.920000,39,0.03181176
258.930000,37,0.03181193
258.940000,40,0.03181210
258.950000,38,0.03181227
258.960000,42,0.03181243
258.970000,38,0.03181260
258.980000,44,0.03181277
258.990000,39,0.03181294
259.000000,44,0.03181311
259.010000,37,0.03181327
259.020000,40,0.03181344
259.030000,37,0.03181361
259.040000,41,0.03181378
259.050000,38,0.03181395
259.060000,42,0.03181411
259.070000,38,0.03181428
259.080000,38,0.03181445
259.090000,36,0.03181462
259.100000,42,0.03181479
259.110000,38,0.03181495
259.120000,40,0.03181512
259.130000,40,0.03181529
259.140000,39,0.03181546
259.150000,38,0.03181563
259.160000,36,0.03181579
259.170000,39,0.03181596
259.180000,34,0.03181613
259.190000,37,0.03181630
259.200000,40,0.03181647
259.210000,39,0.03181663
259.220000,39,0.03181680
259.230000,39,0.03181697
259.240000,38,0.03181714
259.250000,40,0.03181731
259.260000,41,0.03181747
259.270000,44,0.03181764
259.280000,37,0.03181781
259.290000,38,0.03181798
259.300000,38,0.03181814
259.310000,42,0.03181831
259.320000,38,0.03181848
259.330000,40,0.03181865
259.340000,40,0.03181882
259.350000,44,0.03181898
259.360000,34,0.03181915
259.370000,42,0.03181932
259.380000,44,0.03181949
259.390000,40,0.03181966
259.400000,35,0.03181982
259.410000,39,0.03181999
259.420000,36,0.03182016
259.430000,38,0.03182033
259.440000,38,0.03182050
259.450000,41,0.03182066
259.460000,36,0.03182083
259.470000,37,0.03182100
259.480000,44,0.03182117
259.490000,37,0.03182134
259.500000,36,0.03182150
259.510000,39,0.03182167
259.520000,39,0.03182184
259.530000,38,0.03182201
259.540000,40,0.03182218
259.550000,42,0.03182234
259.560000,40,0.03182251
259.570000,37,0.03182268
259.580000,40,0.03182285
259.590000,41,0.03182302
259.600000,40,0.03182318
259.610000,42,0.03182335
259.620000,39,0.03182352
259.630000,39,0.03182369
259.640000,40,0.03182386
259.650000,39,0.03182402
259.660000,38,0.03182419
259.670000,38,0.03182436
259.680000,37,0.03182453
259.690000,43,0.03182470
259.700000,40,0.03182486
259.710000,40,0.03182503
259.720000,42,0.03182520
259.730000,38,0.03182531
259.740000,40,0.03182542
259.750000,39,0.03182553
259.760000,39,0.03182564
259.770000,37,0.03182575
259.780000,40,0.03182586
259.790000,39,0.03182597
259.800000,39,0.03182608
259.810000,39,0.03182619
259.820000,38,0.03182630
259.830000,39,0.03182641
259.840000,37,0.03182652
259.850000,39,0.03182663
259.860000,38,0.03182674
259.870000,33,0.03182685
259.880000,40,0.03182696
259.890000,37,0.03182707
259.900000,38,0.03182718
259.910000,41,0.03182729
259.920000,38,0.03182740
259.930000,39,0.03182751
259.940000,40,0.03182762
259.950000,43,0.03182773
259.960000,36,0.03182784
259.970000,40,0.03182795
259.980000,38,0.03182806
259.990000,41,0.03182817
260.000000,39,0.03182828
260.010000,40,0.03182839
260.020000,41,0.03182850
260.030000,37,0.03182861
260.040000,41,0.03182872
260.050000,39,0.03182883
260.060000,40,0.03182894
260.070000,40,0.03182905
260.080000,37,0.03182916
260.090000,39,0.03182926
260.100000,38,0.03182937
260.110000,40,0.03182948
260.120000,39,0.03182959
260.130000,38,0.03182970
260.140000,37,0.03182981
260.150000,40,0.03182992
260.160000,37,0.03183003
260.170000,42,0.03183014
260.180000,40,0.03183025
260.190000,40,0.03183036
260.200000,37,0.03183047
260.210000,38,0.03183058
260.220000,37,0.03183069
260.230000,37,0.03183080
260.240000,40,0.03183091
260.250000,37,0.03183102
260.260000,43,0.03183113
260.270000,38,0.03183124
260.280000,39,0.03183135
260.290000,39,0.03183146
260.300000,39,0.03183157
260.310000,38,0.03183168
260.320000,38,0.03183179
260.330000,42,0.03183190
260.340000,40,0.03183201
260.350000,38,0.03183212
260.360000,40,0.03183223
260.370000,39,0.03183234
260.380000,37,0.03183245
260.390000,38,0.03183256
260.400000,42,0.03183267
260.410000,38,0.03183278
260.420000,40,0.03183289
260.430000,38,0.03183300
260.440000,37,0.03183311
260.450000,39,0.03183322
260.460000,39,0.03183333
260.470000,43,0.03183344
260.480000,39,0.03183355
260.490000,41,0.03183366
260.500000,41,0.03183377
260.510000,39,0.03183388
260.520000,40,0.03183399
260.530000,39,0.03183410
260.540000,40,0.03183421
260.550000,34,0.03183432
260.560000,42,0.03183443
260.570000,41,0.03183454
260.580000,42,0.03183465
260.590000,40,0.03183476
260.600000,41,0.03183487
260.610000,41,0.03183498
260.620000,38,0.03183509
260.630000,37,0.03183520
260.640000,37,0.03183531
260.650000,40,0.03183542
260.660000,39,0.03183553
260.670000,43,0.03183564
260.680000,42,0.03183575
260.690000,42,0.03183586
260.700000,40,0.03183597
260.710000,39,0.03183608
260.720000,37,0.03183619
260.730000,37,0.03183630
260.740000,38,0.03183641
260.750000,39,0.03183652
260.760000,41,0.03183663
260.770000,40,0.03183674
260.780000,38,0.03183685
260.790000,37,0.03183696
260.800000,33,0.03183707
260.810000,40,0.03183718
260.820000,41,0.03183729
260.830000,39,0.03183740
260.840000,39,0.03183751
260.850000,41,0.03183762
260.860000,38,0.03183773
260.870000,39,0.03183784
260.880000,38,0.03183795
260.890000,41,0.03183806
260.900000,39,0.03183817
260.910000,39,0.03183828
260.920000,38,0.03183839
260.930000,38,0.03183850
260.940000,36,0.03183861
260.950000,39,0.03183872
260.960000,42,0.03183883
260.970000,37,0.03183894
260.980000,39,0.03183905
260.990000,41,0.03183916
261.000000,36,0.03183927
261.010000,40,0.03183938
261.020000,38,0.03183949
261.030000,43,0.03183960
261.040000,42,0.03183971
261.050000,38,0.03183982
261.060000,36,0.03183993
261.070000,40,0.03184004
261.080000,36,0.03184015
261.090000,39,0.03184026
261.100000,40,0.03184037
261.110000,38,0.03184048
261.120000,38,0.03184059
261.130000,36,0.03184070
261.140000,40,0.03184081
261.150000,41,0.03184092
261.160000,37,0.03184103
261.170000,42,0.03184114
261.180000,38,0.03184125
261.190000,38,0.03184136
261.200000,37,0.03184147
261.210000,39,0.03184158
261.220000,39,0.03184169
261.230000,39,0.03184180
261.240000,40,0.03184191
261.250000,40,0.03184202
261.260000,39,0.03184213
261.270000,38,0.03184224
261.280000,36,0.03184235
261.290000,39,0.03184246
261.300000,37,0.03184257
261.310000,37,0.03184268
261.320000,39,0.03184279
261.330000,41,0.03184290
261.340000,40,0.03184301
261.350000,42,0.03184312
261.360000,42,0.03184323
261.370000,39,0.03184334
261.380000,35,0.03184345
261.390000,40,0.03184356
261.400000,38,0.03184367
261.410000,39,0.03184378
261.420000,40,0.03184389
261.430000,41,0.03184400
261.440000,39,0.03184411
261.450000,37,0.03184422
261.460000,39,0.03184433
261.470000,38,0.03184444
261.480000,39,0.03184455
261.490000,41,0.03184466
261.500000,39,0.03184477
261.510000,38,0.03184488
261.520000,42,0.03184499
261.530000,37,0.03184458
261.540000,38,0.03184393
261.550000,39,0.03184328
261.560000,41,0.03184264
261.570000,41,0.03184199
261.580000,41,0.03184134
261.590000,39,0.03184070
261.600000,37,0.03184005
261.610000,39,0.03183941
261.620000,42,0.03183876
261.630000,38,0.03183811
261.640000,37,0.03183747
261.650000,36,0.03183682
261.660000,41,0.03183618
261.670000,38,0.03183553
261.680000,39,0.03183488
261.690000,41,0.03183424
261.700000,39,0.03183359
261.710000,38,0.03183294
261.720000,43,0.03183230
261.730000,40,0.03183165
261.740000,41,0.03183101
261.750000,40,0.03183036
261.760000,37,0.03182971
261.770000,37,0.03182907
261.780000,41,0.03182842
261.790000,41,0.03182778
261.800000,38,0.03182713
261.810000,39,0.03182648
261.820000,36,0.03182584
261.830000,40,0.03182519
261.840000,36,0.03182454
261.850000,41,0.03182390
261.860000,40,0.03182325
261.870000,39,0.03182261
261.880000,39,0.03182196
261.890000,40,0.03182131
261.900000,43,0.03182067
261.910000,41,0.03182002
261.920000,38,0.03181938
261.930000,36,0.03181873
261.940000,40,0.03181808
261.950000,44,0.03181744
261.960000,38,0.03181679
261.970000,39,0.03181615
261.980000,38,0.03181550
261.990000,39,0.03181485
262.000000,39,0.03181421
262.010000,41,0.03181356
262.020000,41,0.03181291
262.030000,41,0.03181227
262.040000,41,0.03181162
262.050000,42,0.03181098
262.060000,37,0.03181033
262.070000,39,0.03180968
262.080000,39,0.03180904
262.090000,38,0.03180839
262.100000,42,0.03180775
262.110000,38,0.03180710
262.120000,37,0.03180645
262.130000,42,0.03180581
262.140000,37,0.03180516
262.150000,41,0.03180451
262.160000,38,0.03180387
262.170000,38,0.03180322
262.180000,41,0.03180258
262.190000,38,0.03180193
262.200000,41,0.03180128
262.210000,38,0.03180064
262.220000,40,0.03179999
262.230000,37,0.03179935
262.240000,38,0.03179870
262.250000,41,0.03179805
262.260000,39,0.03179741
262.270000,38,0.03179676
262.280000,39,0.03179612
262.290000,42,0.03179547
262.300000,37,0.03179482
262.310000,37,0.03179418
262.320000,36,0.03179353
262.330000,43,0.03179288
262.340000,38,0.03179224
262.350000,40,0.03179159
262.360000,39,0.03179095
262.370000,39,0.03179030
262.380000,37,0.03178965
262.390000,38,0.03178901
262.400000,41,0.03178836
262.410000,39,0.03178772
262.420000,40,0.03178707
262.430000,43,0.03178642
262.440000,40,0.03178578
262.450000,45,0.03178513
262.460000,39,0.03178448
262.470000,36,0.03178384
262.480000,37,0.03178319
262.490000,40,0.03178255
262.500000,38,0.03178190
262.510000,40,0.03178125
262.520000,36,0.03178061
262.530000,37,0.03177996
262.540000,40,0.03177932
262.550000,36,0.03177867
262.560000,40,0.03177802
262.570000,37,0.03177738
262.580000,40,0.03177673
262.590000,35,0.03177608
262.600000,35,0.03177544
262.610000,39,0.03177479
262.620000,38,0.03177415
262.630000,35,0.03177350
262.640000,40,0.03177285
262.650000,36,0.03177221
262.660000,39,0.03177156
262.670000,39,0.03177092
262.680000,38,0.03177027
262.690000,42,0.03176962
262.700000,40,0.03176898
262.710000,40,0.03176833
262.720000,40,0.03176769
262.730000,43,0.03176704
262.740000,38,0.03176639
262.750000,38,0.03176575
262.760000,38,0.03176510
262.770000,41,0.03176445
262.780000,39,0.03176381
262.790000,39,0.03176316
262.800000,38,0.03176252
262.810000,38,0.03176187
262.820000,38,0.03176122
262.830000,37,0.03176058
262.840000,38,0.03175993
262.850000,36,0.03175929
262.860000,37,0.03175864
262.870000,35,0.03175799
262.880000,36,0.03175735
262.890000,38,0.03175670
262.900000,38,0.03175605
262.910000,37,0.03175541
262.920000,39,0.03175476
262.930000,41,0.03175412
262.940000,39,0.03175347
262.950000,40,0.03175282
262.960000,40,0.03175218
262.970000,38,0.03175153
262.980000,39,0.03175089
262.990000,34,0.03175024
263.000000,41,0.03174959
263.010000,40,0.03174895
263.020000,40,0.03174830
263.030000,37,0.03174766
263.040000,39,0.03174701
263.050000,40,0.03174636
263.060000,34,0.03174572
263.070000,40,0.03174507
263.080000,41,0.03174442
263.090000,38,0.03174378
263.100000,39,0.03174313
263.110000,37,0.03174249
263.120000,42,0.03174184
263.130000,38,0.03174119
263.140000,38,0.03174055
263.150000,39,0.03173990
263.160000,37,0.03173926
263.170000,38,0.03173861
263.180000,37,0.03173796
263.190000,41,0.03173732
263.200000,37,0.03173667
263.210000,40,0.03173602
263.220000,40,0.03173538
263.230000,38,0.03173473
263.240000,37,0.03173409
263.250000,38,0.03173344
263.260000,37,0.03173279
263.270000,38,0.03173215
263.280000,40,0.03173150
263.290000,41,0.03173086
263.300000,35,0.03173021
263.310000,38,0.03172956
263.320000,36,0.03172892
263.330000,37,0.03172893
263.340000,39,0.03173025
263.350000,41,0.03173157
263.360000,35,0.03173289
263.370000,36,0.03173421
263.380000,36,0.03173553
263.390000,36,0.03173686
263.400000,37,0.03173818
263.410000,40,0.03173950
263.420000,38,0.03174082
263.430000,38,0.03174214
263.440000,37,0.03174346
263.450000,35,0.03174478
263.460000,41,0.03174610
263.470000,39,0.03174742
263.480000,39,0.03174874
263.490000,38,0.03175007
263.500000,39,0.03175139
263.510000,39,0.03175271
263.520000,39,0.03175403
263.530000,41,0.03175535
263.540000,39,0.03175667
263.550000,39,0.03175799
263.560000,36,0.03175931
263.570000,40,0.03176063
263.580000,37,0.03176195
263.590000,35,0.03176327
263.600000,41,0.03176460
263.610000,38,0.03176592
263.620000,37,0.03176724
263.630000,37,0.03176856
263.640000,39,0.03176988
263.650000,39,0.03177120
263.660000,38,0.03177252
263.670000,39,0.03177384
263.680000,39,0.03177516
263.690000,37,0.03177648
263.700000,40,0.03177781
263.710000,41,0.03177913
263.720000,39,0.03178045
263.730000,41,0.03178177
263.740000,38,0.03178309
263.750000,39,0.03178441
263.760000,37,0.03178573
263.770000,39,0.03178705
263.780000,37,0.03178837
263.790000,39,0.03178969
263.800000,41,0.03179102
263.810000,37,0.03179234
263.820000,36,0.03179366
263.830000,40,0.03179498
263.840000,36,0.03179630
263.850000,39,0.03179762
263.860000,40,0.03179894
263.870000,40,0.03180026
263.880000,40,0.03180158
263.890000,40,0.03180290
263.900000,39,0.03180422
263.910000,39,0.03180555
263.920000,39,0.03180687
263.930000,40,0.03180819
263.940000,38,0.03180951
263.950000,39,0.03181083
263.960000,31,0.03181215
263.970000,39,0.03181347
263.980000,37,0.03181479
263.990000,42,0.03181611
264.000000,40,0.03181743
264.010000,38,0.03181876
264.020000,40,0.03182008
264.030000,39,0.03182140
264.040000,37,0.03182272
264.050000,38,0.03182404
264.060000,38,0.03182536
264.070000,35,0.03182668
264.080000,38,0.03182800
264.090000,36,0.03182932
264.100000,35,0.03183064
264.110000,41,0.03183197
264.120000,39,0.03183329
264.130000,35,0.03183461
264.140000,40,0.03183593
264.150000,41,0.03183725
264.160000,40,0.03183857
264.170000,38,0.03183989
264.180000,36,0.03184121
264.190000,44,0.03184253
264.200000,39,0.03184385
264.210000,37,0.03184518
264.220000,39,0.03184650
264.230000,40,0.03184782
264.240000,40,0.03184914
264.250000,40,0.03185046
264.260000,36,0.03185178
264.270000,36,0.03185310
264.280000,36,0.03185442
264.290000,36,0.03185574
264.300000,41,0.03185706
264.310000,40,0.03185838
264.320000,35,0.03185971
264.330000,37,0.03186103
264.340000,37,0.03186235
264.350000,36,0.03186367
264.360000,40,0.03186499
264.370000,39,0.03186631
264.380000,40,0.03186763
264.390000,42,0.03186895
264.400000,40,0.03187027
264.410000,37,0.03187159
264.420000,36,0.03187292
264.430000,36,0.03187424
264.440000,39,0.03187556
264.450000,40,0.03187688
264.460000,37,0.03187820
264.470000,41,0.03187952
264.480000,34,0.03188084
264.490000,37,0.03188216
264.500000,43,0.03188348
264.510000,38,0.03188480
264.520000,40,0.03188613
264.530000,40,0.03188745
264.540000,39,0.03188877
264.550000,42,0.03189009
264.560000,38,0.03189141
264.570000,39,0.03189273
264.580000,41,0.03189405
264.590000,40,0.03189537
264.600000,38,0.03189669
264.610000,38,0.03189801
264.620000,40,0.03189934
264.630000,41,0.03190066
264.640000,37,0.03190198
264.650000,41,0.03190330
264.660000,41,0.03190462
264.670000,38,0.03190594
264.680000,35,0.03190726
264.690000,38,0.03190858
264.700000,34,0.03190990
264.710000,44,0.03191122
264.720000,35,0.03191254
264.730000,40,0.03191387
264.740000,40,0.03191519
264.750000,39,0.03191651
264.760000,38,0.03191783
264.770000,34,0.03191915
264.780000,38,0.03192047
264.790000,39,0.03192179
264.800000,41,0.03192311
264.810000,39,0.03192443
264.820000,44,0.03192575
264.830000,37,0.03192708
264.840000,39,0.03192840
264.850000,37,0.03192972
264.860000,40,0.03193104
264.870000,36,0.03193236
264.880000,38,0.03193368
264.890000,38,0.03193500
264.900000,37,0.03193632
264.910000,38,0.03193764
264.920000,37,0.03193896
264.930000,39,0.03194029
264.940000,39,0.03194161
264.950000,37,0.03194293
264.960000,37,0.03194425
264.970000,42,0.03194557
264.980000,41,0.03194689
264.990000,43,0.03194821
265.000000,37,0.03194953
265.010000,36,0.03195085
265.020000,37,0.03195217
265.030000,39,0.03195350
265.040000,39,0.03195482
265.050000,43,0.03195614
265.060000,40,0.03195746
265.070000,35,0.03195878
265.080000,35,0.03196010
265.090000,37,0.03196142
265.100000,39,0.03196274
265.110000,37,0.03196406
265.120000,38,0.03196538
265.130000,38,0.03196670
265.140000,44,0.03196639
265.150000,41,0.03196604
265.160000,39,0.03196569
265.170000,38,0.03196533
265.180000,39,0.03196498
265.190000,37,0.03196462
265.200000,39,0.03196427
265.210000,39,0.03196392
265.220000,43,0.03196356
265.230000,38,0.03196321
265.240000,40,0.03196285
265.250000,35,0.03196250
265.260000,43,0.03196214
265.270000,39,0.03196179
265.280000,38,0.03196144
265.290000,38,0.03196108
265.300000,41,0.03196073
265.310000,34,0.03196037
265.320000,42,0.03196002
265.330000,42,0.03195967
265.340000,40,0.03195931
265.350000,38,0.03195896
265.360000,40,0.03195860
265.370000,37,0.03195825
265.380000,37,0.03195789
265.390000,37,0.03195754
265.400000,39,0.03195719
265.410000,44,0.03195683
265.420000,40,0.03195648
265.430000,41,0.03195612
265.440000,38,0.03195577
265.450000,42,0.03195542
265.460000,39,0.03195506
265.470000,39,0.03195471
265.480000,38,0.03195435
265.490000,36,0.03195400
265.500000,39,0.03195364
265.510000,42,0.03195329
265.520000,42,0.03195294
265.530000,39,0.03195258
265.540000,40,0.03195223
265.550000,38,0.03195187
265.560000,43,0.03195152
265.570000,40,0.03195117
265.580000,38,0.03195081
265.590000,44,0.03195046
265.600000,37,0.03195010
265.610000,41,0.03194975
265.620000,38,0.03194940
265.630000,37,0.03194904
265.640000,40,0.03194869
265.650000,40,0.03194833
265.660000,41,0.03194798
265.670000,41,0.03194762
265.680000,40,0.03194727
265.690000,41,0.03194692
265.700000,38,0.03194656
265.710000,35,0.03194621
265.720000,41,0.03194585
265.730000,39,0.03194550
265.740000,39,0.03194515
265.750000,39,0.03194479
265.760000,44,0.03194444
265.770000,39,0.03194408
265.780000,37,0.03194373
265.790000,38,0.03194337
265.800000,40,0.03194302
265.810000,37,0.03194267
265.820000,38,0.03194231
265.830000,40,0.03194196
265.840000,41,0.03194160
265.850000,37,0.03194125
265.860000,39,0.03194090
265.870000,39,0.03194054
265.880000,39,0.03194019
265.890000,41,0.03193983
265.900000,40,0.03193948
265.910000,41,0.03193912
265.920000,39,0.03193877
265.930000,38,0.03193842
265.940000,42,0.03193806
265.950000,40,0.03193771
265.960000,36,0.03193735
265.970000,41,0.03193700
265.980000,44,0.03193665
265.990000,39,0.03193629
266.000000,40,0.03193594
266.010000,41,0.03193558
266.020000,39,0.03193523
266.030000,41,0.03193487
266.040000,37,0.03193452
266.050000,39,0.03193417
266.060000,40,0.03193381
266.070000,39,0.03193346
266.080000,39,0.03193310
266.090000,40,0.03193275
266.100000,36,0.03193240
266.110000,40,0.03193204
266.120000,37,0.03193169
266.130000,39,0.03193133
266.140000,41,0.03193098
266.150000,37,0.03193063
266.160000,43,0.03193027
266.170000,39,0.03192992
266.180000,37,0.03192956
266.190000,40,0.03192921
266.200000,41,0.03192885
266.210000,38,0.03192850
266.220000,36,0.03192815
266.230000,38,0.03192779
266.240000,37,0.03192744
266.250000,37,0.03192708
266.260000,38,0.03192673
266.270000,36,0.03192638
266.280000,42,0.03192602
266.290000,42,0.03192567
266.300000,39,0.03192531
266.310000,39,0.03192496
266.320000,39,0.03192460
266.330000,40,0.03192425
266.340000,37,0.03192390
266.350000,39,0.03192354
266.360000,43,0.03192319
266.370000,39,0.03192283
266.380000,40,0.03192248
266.390000,37,0.03192213
266.400000,42,0.03192177
266.410000,40,0.03192142
266.420000,39,0.03192106
266.430000,38,0.03192071
266.440000,37,0.03192035
266.450000,41,0.03192000
266.460000,42,0.03191965
266.470000,40,0.03191929
266.480000,39,0.03191894
266.490000,38,0.03191858
266.500000,40,0.03191823
266.510000,39,0.03191788
266.520000,39,0.03191752
266.530000,40,0.03191717
266.540000,37,0.03191681
266.550000,39,0.03191646
266.560000,37,0.03191611
266.570000,40,0.03191575
266.580000,37,0.03191540
266.590000,38,0.03191504
266.600000,43,0.03191469
266.610000,40,0.03191433
266.620000,42,0.03191398
266.630000,43,0.03191363
266.640000,39,0.03191327
266.650000,40,0.03191292
266.660000,40,0.03191256
266.670000,42,0.03191221
266.680000,39,0.03191186
266.690000,41,0.03191150
266.700000,37,0.03191115
266.710000,39,0.03191079
266.720000,41,0.03191044
266.730000,38,0.03191008
266.740000,39,0.03190973
266.750000,38,0.03190938
266.760000,39,0.03190902
266.770000,40,0.03190867
266.780000,42,0.03190831
266.790000,37,0.03190796
266.800000,38,0.03190761
266.810000,34,0.03190725
266.820000,41,0.03190690
266.830000,40,0.03190654
266.840000,38,0.03190619
266.850000,42,0.03190583
266.860000,39,0.03190548
266.870000,39,0.03190513
266.880000,38,0.03190477
266.890000,40,0.03190442
266.900000,36,0.03190406
266.910000,37,0.03190371
266.920000,36,0.03190336
266.930000,38,0.03190300
266.940000,43,0.03190241
266.950000,38,0.03190166
266.960000,34,0.03190091
266.970000,39,0.03190016
266.980000,42,0.03189941
266.990000,41,0.03189867
267.000000,37,0.03189792
267.010000,37,0.03189717
267.020000,41,0.03189642
267.030000,35,0.03189568
267.040000,39,0.03189493
267.050000,36,0.03189418
267.060000,42,0.03189343
267.070000,44,0.03189268
267.080000,37,0.03189194
267.090000,40,0.03189119
267.100000,43,0.03189044
267.110000,40,0.03188969
267.120000,38,0.03188894
267.130000,40,0.03188820
267.140000,41,0.03188745
267.150000,38,0.03188670
267.160000,40,0.03188595
267.170000,40,0.03188521
267.180000,38,0.03188446
267.190000,38,0.03188371
267.200000,40,0.03188296
267.210000,37,0.03188221
267.220000,40,0.03188147
267.230000,38,0.03188072
267.240000,40,0.03187997
267.250000,42,0.03187922
267.260000,38,0.03187847
267.270000,40,0.03187773
267.280000,39,0.03187698
267.290000,40,0.03187623
267.300000,39,0.03187548
267.310000,38,0.03187474
267.320000,40,0.03187399
267.330000,38,0.03187324
267.340000,42,0.03187249
267.350000,35,0.03187174
267.360000,37,0.03187100
267.370000,39,0.03187025
267.380000,40,0.03186950
267.390000,38,0.03186875
267.400000,36,0.03186800
267.410000,40,0.03186726
267.420000,43,0.03186651
267.430000,40,0.03186576
267.440000,39,0.03186501
267.450000,38,0.03186427
267.460000,36,0.03186352
267.470000,38,0.03186277
267.480000,38,0.03186202
267.490000,38,0.03186127
267.500000,36,0.03186053
267.510000,38,0.03185978
267.520000,40,0.03185903
267.530000,42,0.03185828
267.540000,38,0.03185753
267.550000,42,0.03185679
267.560000,37,0.03185604
267.570000,39,0.03185529
267.580000,40,0.03185454
267.590000,40,0.03185380
267.600000,42,0.03185305
267.610000,37,0.03185230
267.620000,42,0.03185155
267.630000,36,0.03185080
267.640000,40,0.03185006
267.650000,38,0.03184931
267.660000,39,0.03184856
267.670000,38,0.03184781
267.680000,38,0.03184706
267.690000,40,0.03184632
267.700000,37,0.03184557
267.710000,41,0.03184482
267.720000,41,0.03184407
267.730000,38,0.03184333
267.740000,42,0.03184258
267.750000,38,0.03184183
267.760000,37,0.03184108
267.770000,40,0.03184033
267.780000,40,0.03183959
267.790000,37,0.03183884
267.800000,41,0.03183809
267.810000,36,0.03183734
267.820000,38,0.03183659
267.830000,38,0.03183585
267.840000,39,0.03183510
267.850000,44,0.03183435
267.860000,39,0.03183360
267.870000,38,0.03183286
267.880000,39,0.03183211
267.890000,33,0.03183136
267.900000,38,0.03183061
267.910000,40,0.03182986
267.920000,38,0.03182912
267.930000,41,0.03182837
267.940000,40,0.03182762
267.950000,40,0.03182687
267.960000,41,0.03182612
267.970000,39,0.03182538
267.980000,41,0.03182463
267.990000,40,0.03182388
268.000000,37,0.03182313
268.010000,41,0.03182239
268.020000,39,0.03182164
268.030000,40,0.03182089
268.040000,41,0.03182014
268.050000,38,0.03181939
268.060000,34,0.03181865
268.070000,36,0.03181790
268.080000,42,0.03181715
268.090000,37,0.03181640
268.100000,41,0.03181565
268.110000,43,0.03181491
268.120000,35,0.03181416
268.130000,38,0.03181341
268.140000,37,0.03181266
268.150000,34,0.03181192
268.160000,36,0.03181117
268.170000,39,0.03181042
268.180000,38,0.03180967
268.190000,39,0.03180892
268.200000,40,0.03180818
268.210000,43,0.03180743
