time_s,adc_code,voltage_v
241.460000,37,0.03019818
241.470000,39,0.03019821
241.480000,36,0.03019824
241.490000,39,0.03019826
241.500000,41,0.03019829
241.510000,36,0.03019832
241.520000,36,0.03019835
241.530000,34,0.03019838
241.540000,41,0.03019841
241.550000,37,0.03019844
241.560000,38,0.03019847
241.570000,36,0.03019850
241.580000,39,0.03019853
241.590000,37,0.03019856
241.600000,39,0.03019859
241.610000,36,0.03019862
241.620000,40,0.03019865
241.630000,33,0.03019868
241.640000,36,0.03019871
241.650000,37,0.03019874
241.660000,34,0.03019877
241.670000,36,0.03019880
241.680000,36,0.03019883
241.690000,40,0.03019827
241.700000,37,0.03019743
241.710000,36,0.03019658
241.720000,33,0.03019573
241.730000,40,0.03019488
241.740000,35,0.03019403
241.750000,35,0.03019318
241.760000,36,0.03019233
241.770000,38,0.03019149
241.780000,37,0.03019064
241.790000,36,0.03018979
241.800000,37,0.03018894
241.810000,38,0.03018809
241.820000,39,0.03018724
241.830000,35,0.03018639
241.840000,35,0.03018555
241.850000,36,0.03018470
241.860000,36,0.03018385
241.870000,40,0.03018300
241.880000,38,0.03018215
241.890000,38,0.03018130
241.900000,37,0.03018045
241.910000,38,0.03017961
241.920000,36,0.03017876
241.930000,41,0.03017791
241.940000,37,0.03017706
241.950000,34,0.03017621
241.960000,37,0.03017536
241.970000,37,0.03017451
241.980000,42,0.03017367
241.990000,35,0.03017282
242.000000,38,0.03017197
242.010000,40,0.03017112
242.020000,36,0.03017027
242.030000,36,0.03016942
242.040000,40,0.03016857
242.050000,37,0.03016773
242.060000,37,0.03016688
242.070000,39,0.03016603
242.080000,36,0.03016518
242.090000,38,0.03016433
242.100000,39,0.03016348
242.110000,40,0.03016263
242.120000,39,0.03016178
242.130000,38,0.03016094
242.140000,36,0.03016009
242.150000,37,0.03015924
242.160000,38,0.03015839
242.170000,33,0.03015754
242.180000,37,0.03015669
242.190000,40,0.03015584
242.200000,38,0.03015500
242.210000,36,0.03015415
242.220000,40,0.03015330
242.230000,38,0.03015245
242.240000,39,0.03015160
242.250000,37,0.03015075
242.260000,37,0.03014990
242.270000,36,0.03014906
242.280000,32,0.03014821
242.290000,35,0.03014736
242.300000,38,0.03014651
242.310000,41,0.03014566
242.320000,36,0.03014481
242.330000,39,0.03014396
242.340000,36,0.03014312
242.350000,40,0.03014227
242.360000,40,0.03014142
242.370000,42,0.03014057
242.380000,41,0.03013972
242.390000,36,0.03013887
242.400000,34,0.03013802
242.410000,37,0.03013718
242.420000,36,0.03013633
242.430000,37,0.03013548
242.440000,37,0.03013463
242.450000,36,0.03013378
242.460000,40,0.03013293
242.470000,38,0.03013208
242.480000,42,0.03013124
242.490000,34,0.03013039
242.500000,36,0.03012954
242.510000,38,0.03012869
242.520000,42,0.03012784
242.530000,41,0.03012699
242.540000,40,0.03012614
242.550000,39,0.03012530
242.560000,38,0.03012445
242.570000,40,0.03012360
242.580000,36,0.03012275
242.590000,35,0.03012190
242.600000,42,0.03012105
242.610000,38,0.03012020
242.620000,34,0.03011936
242.630000,41,0.03011851
242.640000,40,0.03011766
242.650000,34,0.03011681
242.660000,36,0.03011596
242.670000,35,0.03011511
242.680000,40,0.03011426
242.690000,40,0.03011342
242.700000,37,0.03011257
242.710000,36,0.03011172
242.720000,38,0.03011087
242.730000,37,0.03011002
242.740000,34,0.03010917
242.750000,37,0.03010832
242.760000,37,0.03010748
242.770000,42,0.03010663
242.780000,38,0.03010578
242.790000,38,0.03010493
242.800000,35,0.03010408
242.810000,35,0.03010323
242.820000,39,0.03010238
242.830000,36,0.03010154
242.840000,40,0.03010069
242.850000,36,0.03009984
242.860000,35,0.03009899
242.870000,35,0.03009814
242.880000,37,0.03009729
242.890000,35,0.03009644
242.900000,34,0.03009560
242.910000,37,0.03009475
242.920000,37,0.03009390
242.930000,35,0.03009305
242.940000,35,0.03009220
242.950000,36,0.03009135
242.960000,37,0.03009050
242.970000,36,0.03008965
242.980000,35,0.03008881
242.990000,37,0.03008796
243.000000,36,0.03008711
243.010000,37,0.03008626
243.020000,38,0.03008541
243.030000,39,0.03008456
243.040000,33,0.03008371
243.050000,36,0.03008287
243.060000,37,0.03008202
243.070000,37,0.03008117
243.080000,41,0.03008032
243.090000,35,0.03007947
243.100000,38,0.03007862
243.110000,36,0.03007777
243.120000,37,0.03007693
243.130000,38,0.03007608
243.140000,37,0.03007523
243.150000,35,0.03007438
243.160000,39,0.03007353
243.170000,36,0.03007268
243.180000,39,0.03007183
243.190000,36,0.03007099
243.200000,39,0.03007014
243.210000,36,0.03006929
243.220000,40,0.03006844
243.230000,36,0.03006759
243.240000,35,0.03006674
243.250000,37,0.03006589
243.260000,35,0.03006505
243.270000,37,0.03006420
243.280000,33,0.03006335
243.290000,36,0.03006250
243.300000,34,0.03006165
243.310000,32,0.03006080
243.320000,32,0.03005995
243.330000,33,0.03005911
243.340000,36,0.03005826
243.350000,40,0.03005741
243.360000,39,0.03005656
243.370000,32,0.03005571
243.380000,37,0.03005486
243.390000,37,0.03005401
243.400000,36,0.03005317
243.410000,41,0.03005232
243.420000,40,0.03005147
243.430000,38,0.03005062
243.440000,38,0.03004977
243.450000,36,0.03004892
243.460000,37,0.03004807
243.470000,37,0.03004723
243.480000,39,0.03004638
243.490000,36,0.03004626
243.500000,40,0.03004781
243.510000,35,0.03004937
243.520000,37,0.03005093
243.530000,37,0.03005249
243.540000,36,0.03005405
243.550000,38,0.03005560
243.560000,38,0.03005716
243.570000,37,0.03005872
243.580000,33,0.03006028
243.590000,33,0.03006183
243.600000,35,0.03006339
243.610000,39,0.03006495
243.620000,39,0.03006651
243.630000,38,0.03006806
243.640000,35,0.03006962
243.650000,39,0.03007118
243.660000,35,0.03007274
243.670000,35,0.03007430
243.680000,39,0.03007585
243.690000,36,0.03007741
243.700000,37,0.03007897
243.710000,36,0.03008053
243.720000,36,0.03008208
243.730000,36,0.03008364
243.740000,36,0.03008520
243.750000,35,0.03008676
243.760000,39,0.03008831
243.770000,35,0.03008987
243.780000,34,0.03009143
243.790000,38,0.03009299
243.800000,38,0.03009455
243.810000,36,0.03009610
243.820000,37,0.03009766
243.830000,39,0.03009922
243.840000,37,0.03010078
243.850000,38,0.03010233
243.860000,35,0.03010389
243.870000,40,0.03010545
243.880000,39,0.03010701
243.890000,37,0.03010856
243.900000,38,0.03011012
243.910000,36,0.03011168
243.920000,37,0.03011324
243.930000,37,0.03011480
243.940000,34,0.03011635
243.950000,35,0.03011791
243.960000,38,0.03011947
243.970000,36,0.03012103
243.980000,35,0.03012258
243.990000,39,0.03012414
244.000000,35,0.03012570
244.010000,35,0.03012726
244.020000,39,0.03012881
244.030000,39,0.03013037
244.040000,36,0.03013193
244.050000,36,0.03013349
244.060000,36,0.03013505
244.070000,35,0.03013660
244.080000,36,0.03013816
244.090000,36,0.03013972
244.100000,35,0.03014128
244.110000,36,0.03014283
244.120000,34,0.03014439
244.130000,34,0.03014595
244.140000,37,0.03014751
244.150000,39,0.03014906
244.160000,41,0.03015062
244.170000,36,0.03015218
244.180000,41,0.03015374
244.190000,36,0.03015530
244.200000,37,0.03015685
244.210000,41,0.03015841
244.220000,40,0.03015997
244.230000,37,0.03016153
244.240000,37,0.03016308
244.250000,38,0.03016464
244.260000,37,0.03016620
244.270000,35,0.03016776
244.280000,37,0.03016932
244.290000,34,0.03017087
244.300000,40,0.03017243
244.310000,38,0.03017399
244.320000,38,0.03017555
244.330000,35,0.03017710
244.340000,38,0.03017866
244.350000,37,0.03018022
244.360000,41,0.03018178
244.370000,37,0.03018333
244.380000,35,0.03018489
244.390000,36,0.03018645
244.400000,38,0.03018801
244.410000,35,0.03018957
244.420000,37,0.03019112
244.430000,37,0.03019268
244.440000,38,0.03019424
244.450000,33,0.03019580
244.460000,36,0.03019735
244.470000,42,0.03019891
244.480000,33,0.03020047
244.490000,39,0.03020203
244.500000,36,0.03020358
244.510000,41,0.03020514
244.520000,39,0.03020670
244.530000,40,0.03020826
244.540000,33,0.03020982
244.550000,36,0.03021137
244.560000,41,0.03021293
244.570000,35,0.03021449
244.580000,34,0.03021605
244.590000,38,0.03021760
244.600000,39,0.03021916
244.610000,36,0.03022072
244.620000,39,0.03022228
244.630000,33,0.03022383
244.640000,35,0.03022539
244.650000,36,0.03022695
244.660000,36,0.03022851
244.670000,35,0.03023007
244.680000,38,0.03023162
244.690000,35,0.03023318
244.700000,37,0.03023474
244.710000,38,0.03023630
244.720000,38,0.03023785
244.730000,35,0.03023941
244.740000,36,0.03024097
244.750000,39,0.03024253
244.760000,40,0.03024408
244.770000,36,0.03024564
244.780000,40,0.03024720
244.790000,37,0.03024876
244.800000,39,0.03025032
244.810000,37,0.03025187
244.820000,33,0.03025343
244.830000,37,0.03025499
244.840000,40,0.03025655
244.850000,38,0.03025810
244.860000,38,0.03025966
244.870000,37,0.03026122
244.880000,37,0.03026278
244.890000,38,0.03026433
244.900000,38,0.03026589
244.910000,40,0.03026745
244.920000,39,0.03026901
244.930000,38,0.03027057
244.940000,38,0.03027212
244.950000,37,0.03027368
244.960000,34,0.03027524
244.970000,37,0.03027680
244.980000,40,0.03027835
244.990000,43,0.03027991
245.000000,34,0.03028147
245.010000,40,0.03028303
245.020000,33,0.03028459
245.030000,39,0.03028614
245.040000,36,0.03028770
245.050000,36,0.03028926
245.060000,38,0.03029082
245.070000,38,0.03029237
245.080000,37,0.03029393
245.090000,38,0.03029549
245.100000,36,0.03029705
245.110000,41,0.03029860
245.120000,39,0.03030016
245.130000,35,0.03030172
245.140000,37,0.03030328
245.150000,42,0.03030484
245.160000,40,0.03030639
245.170000,40,0.03030795
245.180000,34,0.03030951
245.190000,35,0.03031107
245.200000,36,0.03031262
245.210000,35,0.03031418
245.220000,37,0.03031574
245.230000,40,0.03031730
245.240000,36,0.03031885
245.250000,41,0.03032041
245.260000,38,0.03032197
245.270000,37,0.03032353
245.280000,38,0.03032509
245.290000,40,0.03032664
245.300000,38,0.03032605
245.310000,39,0.03032533
245.320000,38,0.03032461
245.330000,39,0.03032389
245.340000,37,0.03032317
245.350000,36,0.03032245
245.360000,36,0.03032173
245.370000,39,0.03032101
245.380000,38,0.03032029
245.390000,38,0.03031957
245.400000,36,0.03031884
245.410000,36,0.03031812
245.420000,36,0.03031740
245.430000,35,0.03031668
245.440000,34,0.03031596
245.450000,33,0.03031524
245.460000,39,0.03031452
245.470000,34,0.03031380
245.480000,37,0.03031308
245.490000,36,0.03031235
245.500000,36,0.03031163
245.510000,34,0.03031091
245.520000,35,0.03031019
245.530000,37,0.03030947
245.540000,36,0.03030875
245.550000,34,0.03030803
245.560000,36,0.03030731
245.570000,40,0.03030659
245.580000,34,0.03030587
245.590000,37,0.03030514
245.600000,35,0.03030442
245.610000,40,0.03030370
245.620000,37,0.03030298
245.630000,38,0.03030226
245.640000,34,0.03030154
245.650000,35,0.03030082
245.660000,37,0.03030010
245.670000,36,0.03029938
245.680000,35,0.03029865
245.690000,37,0.03029793
245.700000,37,0.03029721
245.710000,36,0.03029649
245.720000,41,0.03029577
245.730000,37,0.03029505
245.740000,35,0.03029433
245.750000,39,0.03029361
245.760000,36,0.03029289
245.770000,37,0.03029217
245.780000,35,0.03029144
245.790000,37,0.03029072
245.800000,39,0.03029000
245.810000,36,0.03028928
245.820000,34,0.03028856
245.830000,39,0.03028784
245.840000,39,0.03028712
245.850000,37,0.03028640
245.860000,36,0.03028568
245.870000,36,0.03028496
245.880000,40,0.03028423
245.890000,39,0.03028351
245.900000,34,0.03028279
245.910000,36,0.03028207
245.920000,36,0.03028135
245.930000,34,0.03028063
245.940000,33,0.03027991
245.950000,44,0.03027919
245.960000,39,0.03027847
245.970000,37,0.03027774
245.980000,38,0.03027702
245.990000,36,0.03027630
246.000000,39,0.03027558
246.010000,35,0.03027486
246.020000,38,0.03027414
246.030000,38,0.03027342
246.040000,36,0.03027270
246.050000,37,0.03027198
246.060000,39,0.03027126
246.070000,37,0.03027053
246.080000,37,0.03026981
246.090000,36,0.03026909
246.100000,35,0.03026837
246.110000,35,0.03026765
246.120000,36,0.03026693
246.130000,36,0.03026621
246.140000,40,0.03026549
246.150000,36,0.03026477
246.160000,39,0.03026405
246.170000,35,0.03026332
246.180000,36,0.03026260
246.190000,39,0.03026188
246.200000,34,0.03026116
246.210000,37,0.03026044
246.220000,36,0.03025972
246.230000,37,0.03025900
246.240000,38,0.03025828
246.250000,37,0.03025756
246.260000,36,0.03025683
246.270000,35,0.03025611
246.280000,36,0.03025539
246.290000,36,0.03025467
246.300000,37,0.03025395
246.310000,41,0.03025323
246.320000,35,0.03025251
246.330000,37,0.03025179
246.340000,38,0.03025107
246.350000,36,0.03025035
246.360000,36,0.03024962
246.370000,35,0.03024890
246.380000,38,0.03024818
246.390000,38,0.03024746
246.400000,37,0.03024674
246.410000,37,0.03024602
246.420000,37,0.03024530
246.430000,35,0.03024458
246.440000,34,0.03024386
246.450000,36,0.03024313
246.460000,37,0.03024241
246.470000,39,0.03024169
246.480000,36,0.03024097
246.490000,35,0.03024025
246.500000,41,0.03023953
246.510000,38,0.03023881
246.520000,37,0.03023809
246.530000,39,0.03023737
246.540000,36,0.03023665
246.550000,42,0.03023592
246.560000,40,0.03023520
246.570000,37,0.03023448
246.580000,37,0.03023376
246.590000,37,0.03023304
246.600000,35,0.03023232
246.610000,30,0.03023160
246.620000,31,0.03023088
246.630000,36,0.03023016
246.640000,38,0.03022944
246.650000,39,0.03022871
246.660000,37,0.03022799
246.670000,43,0.03022727
246.680000,38,0.03022655
246.690000,34,0.03022583
246.700000,37,0.03022511
246.710000,36,0.03022439
246.720000,33,0.03022367
246.730000,38,0.03022295
246.740000,32,0.03022222
246.750000,37,0.03022150
246.760000,36,0.03022078
246.770000,37,0.03022006
246.780000,38,0.03021934
246.790000,36,0.03021862
246.800000,33,0.03021790
246.810000,31,0.03021718
246.820000,41,0.03021646
246.830000,38,0.03021574
246.840000,35,0.03021501
246.850000,39,0.03021429
246.860000,39,0.03021357
246.870000,38,0.03021285
246.880000,37,0.03021213
246.890000,36,0.03021141
246.900000,36,0.03021069
246.910000,37,0.03020997
246.920000,32,0.03020925
246.930000,38,0.03020852
246.940000,33,0.03020780
246.950000,37,0.03020708
246.960000,40,0.03020636
246.970000,37,0.03020564
246.980000,40,0.03020492
246.990000,38,0.03020420
247.000000,35,0.03020348
247.010000,34,0.03020276
247.020000,33,0.03020204
247.030000,40,0.03020131
247.040000,36,0.03020059
247.050000,34,0.03019987
247.060000,37,0.03019915
247.070000,36,0.03019843
247.080000,41,0.03019771
247.090000,40,0.03019699
247.100000,36,0.03019641
247.110000,36,0.03019593
247.120000,34,0.03019545
247.130000,40,0.03019497
247.140000,36,0.03019449
247.150000,36,0.03019401
247.160000,40,0.03019353
247.170000,38,0.03019305
247.180000,37,0.03019257
247.190000,36,0.03019209
247.200000,40,0.03019161
247.210000,38,0.03019114
247.220000,35,0.03019066
247.230000,39,0.03019018
247.240000,38,0.03018970
247.250000,37,0.03018922
247.260000,34,0.03018874
247.270000,36,0.03018826
247.280000,37,0.03018778
247.290000,41,0.03018730
247.300000,37,0.03018682
247.310000,38,0.03018634
247.320000,36,0.03018586
247.330000,37,0.03018538
247.340000,38,0.03018490
247.350000,33,0.03018443
247.360000,34,0.03018395
247.370000,40,0.03018347
247.380000,36,0.03018299
247.390000,37,0.03018251
247.400000,37,0.03018203
247.410000,39,0.03018155
247.420000,40,0.03018107
247.430000,38,0.03018059
247.440000,39,0.03018011
247.450000,40,0.03017963
247.460000,35,0.03017915
247.470000,41,0.03017867
247.480000,38,0.03017819
247.490000,36,0.03017772
247.500000,39,0.03017724
247.510000,39,0.03017676
247.520000,37,0.03017628
247.530000,35,0.03017580
247.540000,35,0.03017532
247.550000,33,0.03017484
247.560000,38,0.03017436
247.570000,34,0.03017388
247.580000,34,0.03017340
247.590000,40,0.03017292
247.600000,35,0.03017244
247.610000,37,0.03017196
247.620000,38,0.03017148
247.630000,37,0.03017101
247.640000,41,0.03017053
247.650000,36,0.03017005
247.660000,35,0.03016957
247.670000,36,0.03016909
247.680000,38,0.03016861
247.690000,36,0.03016813
247.700000,37,0.03016765
247.710000,39,0.03016717
247.720000,38,0.03016669
247.730000,41,0.03016621
247.740000,39,0.03016573
247.750000,36,0.03016525
247.760000,37,0.03016477
247.770000,38,0.03016430
247.780000,36,0.03016382
247.790000,35,0.03016334
247.800000,39,0.03016286
247.810000,35,0.03016238
247.820000,38,0.03016190
247.830000,37,0.03016142
247.840000,38,0.03016094
247.850000,34,0.03016046
247.860000,37,0.03015998
247.870000,38,0.03015950
247.880000,42,0.03015902
247.890000,36,0.03015854
247.900000,36,0.03015806
247.910000,36,0.03015759
247.920000,39,0.03015711
247.930000,38,0.03015663
247.940000,36,0.03015615
247.950000,33,0.03015567
247.960000,38,0.03015519
247.970000,35,0.03015471
247.980000,36,0.03015423
247.990000,40,0.03015375
248.000000,36,0.03015327
248.010000,37,0.03015279
248.020000,38,0.03015231
248.030000,38,0.03015183
248.040000,35,0.03015135
248.050000,38,0.03015088
248.060000,35,0.03015040
248.070000,37,0.03014992
248.080000,35,0.03014944
248.090000,39,0.03014896
248.100000,35,0.03014848
248.110000,34,0.03014800
248.120000,36,0.03014752
248.130000,36,0.03014704
248.140000,35,0.03014656
248.150000,35,0.03014608
248.160000,38,0.03014560
248.170000,38,0.03014512
248.180000,36,0.03014464
248.190000,42,0.03014417
248.200000,34,0.03014369
248.210000,35,0.03014321
248.220000,35,0.03014273
248.230000,37,0.03014225
248.240000,36,0.03014177
248.250000,39,0.03014129
248.260000,38,0.03014081
248.270000,37,0.03014033
248.280000,37,0.03013985
248.290000,38,0.03013937
248.300000,39,0.03013889
248.310000,37,0.03013841
248.320000,37,0.03013793
248.330000,39,0.03013746
248.340000,41,0.03013698
248.350000,38,0.03013650
248.360000,32,0.03013602
248.370000,34,0.03013554
248.380000,34,0.03013506
248.390000,37,0.03013458
248.400000,38,0.03013410
248.410000,36,0.03013362
248.420000,34,0.03013314
248.430000,38,0.03013266
248.440000,38,0.03013218
248.450000,37,0.03013170
248.460000,42,0.03013122
248.470000,36,0.03013075
248.480000,40,0.03013027
248.490000,40,0.03012979
248.500000,40,0.03012931
248.510000,35,0.03012883
248.520000,38,0.03012835
248.530000,37,0.03012787
248.540000,42,0.03012739
248.550000,36,0.03012691
248.560000,38,0.03012643
248.570000,36,0.03012595
248.580000,36,0.03012547
248.590000,40,0.03012499
248.600000,41,0.03012451
248.610000,36,0.03012404
248.620000,37,0.03012356
248.630000,37,0.03012308
248.640000,35,0.03012260
248.650000,39,0.03012212
248.660000,36,0.03012164
248.670000,39,0.03012116
248.680000,35,0.03012068
248.690000,36,0.03012020
248.700000,41,0.03011972
248.710000,37,0.03011924
248.720000,36,0.03011876
248.730000,36,0.03011828
248.740000,36,0.03011780
248.750000,39,0.03011733
248.760000,35,0.03011685
248.770000,33,0.03011637
248.780000,35,0.03011589
248.790000,38,0.03011541
248.800000,38,0.03011493
248.810000,41,0.03011445
248.820000,39,0.03011397
248.830000,35,0.03011349
248.840000,38,0.03011301
248.850000,35,0.03011253
248.860000,36,0.03011205
248.870000,37,0.03011157
248.880000,38,0.03011109
248.890000,37,0.03011062
248.900000,40,0.03011008
248.910000,40,0.03010933
248.920000,33,0.03010858
248.930000,35,0.03010783
248.940000,35,0.03010709
248.950000,35,0.03010634
248.960000,35,0.03010559
248.970000,37,0.03010484
248.980000,35,0.03010410
248.990000,35,0.03010335
249.000000,35,0.03010260
249.010000,39,0.03010185
249.020000,37,0.03010111
249.030000,33,0.03010036
249.040000,36,0.03009961
249.050000,34,0.03009886
249.060000,33,0.03009812
249.070000,37,0.03009737
249.080000,35,0.03009662
249.090000,31,0.03009587
249.100000,38,0.03009513
249.110000,35,0.03009438
249.120000,38,0.03009363
249.130000,37,0.03009288
249.140000,39,0.03009214
249.150000,37,0.03009139
249.160000,32,0.03009064
249.170000,36,0.03008989
249.180000,37,0.03008915
249.190000,41,0.03008840
249.200000,37,0.03008765
249.210000,36,0.03008690
249.220000,36,0.03008616
249.230000,39,0.03008541
249.240000,39,0.03008466
249.250000,34,0.03008391
249.260000,42,0.03008317
249.270000,37,0.03008242
249.280000,37,0.03008167
249.290000,41,0.03008092
249.300000,37,0.03008018
249.310000,37,0.03007943
249.320000,37,0.03007868
249.330000,36,0.03007793
249.340000,39,0.03007719
249.350000,38,0.03007644
249.360000,35,0.03007569
249.370000,40,0.03007494
249.380000,36,0.03007420
249.390000,38,0.03007345
249.400000,36,0.03007270
249.410000,39,0.03007195
249.420000,37,0.03007121
249.430000,38,0.03007046
249.440000,38,0.03006971
249.450000,36,0.03006897
249.460000,36,0.03006822
249.470000,35,0.03006747
249.480000,35,0.03006672
249.490000,37,0.03006598
249.500000,35,0.03006523
249.510000,35,0.03006448
249.520000,34,0.03006373
249.530000,37,0.03006299
249.540000,36,0.03006224
249.550000,37,0.03006149
249.560000,37,0.03006074
249.570000,34,0.03006000
249.580000,36,0.03005925
249.590000,34,0.03005850
249.600000,34,0.03005775
249.610000,39,0.03005701
249.620000,37,0.03005626
249.630000,39,0.03005551
249.640000,37,0.03005476
249.650000,36,0.03005402
249.660000,37,0.03005327
249.670000,38,0.03005252
249.680000,42,0.03005177
249.690000,40,0.03005103
249.700000,39,0.03005028
249.710000,34,0.03004953
249.720000,37,0.03004878
249.730000,42,0.03004804
249.740000,41,0.03004729
249.750000,36,0.03004654
249.760000,33,0.03004579
249.770000,37,0.03004505
249.780000,38,0.03004430
249.790000,36,0.03004355
249.800000,38,0.03004280
249.810000,32,0.03004206
249.820000,35,0.03004131
249.830000,40,0.03004056
249.840000,34,0.03003981
249.850000,38,0.03003907
249.860000,38,0.03003832
249.870000,35,0.03003757
249.880000,34,0.03003682
249.890000,36,0.03003608
249.900000,36,0.03003533
249.910000,34,0.03003458
249.920000,39,0.03003383
249.930000,35,0.03003309
249.940000,34,0.03003234
249.950000,35,0.03003159
249.960000,35,0.03003084
249.970000,39,0.03003010
249.980000,37,0.03002935
249.990000,35,0.03002860
250.000000,36,0.03002785
250.010000,41,0.03002711
250.020000,36,0.03002636
250.030000,41,0.03002561
250.040000,41,0.03002486
250.050000,35,0.03002412
250.060000,37,0.03002337
250.070000,38,0.03002262
250.080000,37,0.03002187
250.090000,42,0.03002113
250.100000,37,0.03002038
250.110000,35,0.03001963
250.120000,39,0.03001888
250.130000,38,0.03001814
250.140000,34,0.03001739
250.150000,37,0.03001664
250.160000,38,0.03001589
250.170000,38,0.03001515
250.180000,34,0.03001440
250.190000,36,0.03001365
250.200000,40,0.03001290
250.210000,37,0.03001216
250.220000,35,0.03001141
250.230000,38,0.03001066
250.240000,42,0.03000991
250.250000,38,0.03000917
250.260000,36,0.03000842
250.270000,31,0.03000767
250.280000,36,0.03000692
250.290000,36,0.03000618
250.300000,39,0.03000543
250.310000,35,0.03000468
250.320000,34,0.03000393
250.330000,36,0.03000319
250.340000,35,0.03000244
250.350000,35,0.03000169
250.360000,36,0.03000094
250.370000,38,0.03000020
250.380000,39,0.02999945
250.390000,38,0.02999870
250.400000,38,0.02999795
250.410000,34,0.02999721
250.420000,39,0.02999646
250.430000,36,0.02999571
250.440000,36,0.02999496
250.450000,37,0.02999422
250.460000,35,0.02999347
250.470000,36,0.02999272
250.480000,37,0.02999197
250.490000,35,0.02999123
250.500000,36,0.02999048
250.510000,36,0.02998973
250.520000,35,0.02998898
250.530000,40,0.02998824
250.540000,38,0.02998749
250.550000,37,0.02998674
250.560000,39,0.02998599
250.570000,35,0.02998525
250.580000,38,0.02998450
250.590000,36,0.02998375
250.600000,32,0.02998300
250.610000,38,0.02998226
250.620000,34,0.02998151
250.630000,38,0.02998076
250.640000,36,0.02998001
250.650000,37,0.02997927
250.660000,36,0.02997852
250.670000,39,0.02997777
250.680000,40,0.02997702
250.690000,34,0.02997628
250.700000,38,0.02997553
250.710000,38,0.02997533
250.720000,38,0.02997523
250.730000,37,0.02997512
250.740000,35,0.02997501
250.750000,38,0.02997491
250.760000,36,0.02997480
250.770000,36,0.02997469
250.780000,40,0.02997459
250.790000,38,0.02997448
250.800000,37,0.02997437
250.810000,38,0.02997427
250.820000,36,0.02997416
250.830000,37,0.02997405
250.840000,41,0.02997395
250.850000,36,0.02997384
250.860000,37,0.02997373
250.870000,40,0.02997363
250.880000,35,0.02997352
250.890000,34,0.02997341
250.900000,38,0.02997331
250.910000,35,0.02997320
250.920000,34,0.02997309
250.930000,34,0.02997299
250.940000,35,0.02997288
250.950000,39,0.02997277
250.960000,35,0.02997267
250.970000,36,0.02997256
250.980000,37,0.02997245
250.990000,36,0.02997235
251.000000,36,0.02997224
251.010000,40,0.02997213
251.020000,37,0.02997203
251.030000,38,0.02997192
251.040000,39,0.02997181
251.050000,35,0.02997171
251.060000,38,0.02997160
251.070000,36,0.02997149
251.080000,41,0.02997139
251.090000,37,0.02997128
251.100000,40,0.02997117
251.110000,40,0.02997107
251.120000,37,0.02997096
251.130000,38,0.02997085
251.140000,39,0.02997075
251.150000,36,0.02997064
251.160000,34,0.02997053
251.170000,35,0.02997043
251.180000,40,0.02997032
251.190000,37,0.02997021
251.200000,40,0.02997010
251.210000,34,0.02997000
251.220000,38,0.02996989
251.230000,34,0.02996978
251.240000,38,0.02996968
251.250000,30,0.02996957
251.260000,36,0.02996946
251.270000,36,0.02996936
251.280000,38,0.02996925
251.290000,36,0.02996914
251.300000,38,0.02996904
251.310000,35,0.02996893
251.320000,39,0.02996882
251.330000,39,0.02996872
251.340000,37,0.02996861
251.350000,40,0.02996850
251.360000,39,0.02996840
251.370000,34,0.02996829
251.380000,38,0.02996818
251.390000,35,0.02996808
251.400000,34,0.02996797
251.410000,33,0.02996786
251.420000,40,0.02996776
251.430000,39,0.02996765
251.440000,35,0.02996754
251.450000,36,0.02996744
251.460000,36,0.02996733
251.470000,35,0.02996722
251.480000,37,0.02996712
251.490000,36,0.02996701
251.500000,38,0.02996690
251.510000,38,0.02996680
251.520000,35,0.02996669
251.530000,39,0.02996658
251.540000,33,0.02996648
251.550000,35,0.02996637
251.560000,35,0.02996626
251.570000,38,0.02996616
251.580000,36,0.02996605
251.590000,32,0.02996594
251.600000,38,0.02996584
251.610000,35,0.02996573
251.620000,40,0.02996562
251.630000,38,0.02996552
251.640000,37,0.02996541
251.650000,34,0.02996530
251.660000,42,0.02996520
251.670000,37,0.02996509
251.680000,35,0.02996498
251.690000,35,0.02996488
251.700000,38,0.02996477
251.710000,41,0.02996466
251.720000,38,0.02996456
251.730000,38,0.02996445
251.740000,38,0.02996434
251.750000,40,0.02996424
251.760000,35,0.02996413
251.770000,40,0.02996402
251.780000,37,0.02996392
251.790000,36,0.02996381
251.800000,37,0.02996370
251.810000,38,0.02996360
251.820000,38,0.02996349
251.830000,40,0.02996338
251.840000,38,0.02996328
251.850000,33,0.02996317
251.860000,37,0.02996306
251.870000,36,0.02996296
251.880000,37,0.02996285
251.890000,40,0.02996274
251.900000,37,0.02996264
251.910000,37,0.02996253
251.920000,37,0.02996242
251.930000,32,0.02996232
251.940000,38,0.02996221
251.950000,33,0.02996210
251.960000,39,0.02996200
251.970000,36,0.02996189
251.980000,38,0.02996178
251.990000,39,0.02996168
252.000000,41,0.02996157
252.010000,36,0.02996146
252.020000,36,0.02996136
252.030000,37,0.02996125
252.040000,38,0.02996114
252.050000,36,0.02996104
252.060000,39,0.02996093
252.070000,35,0.02996082
252.080000,38,0.02996072
252.090000,33,0.02996061
252.100000,36,0.02996050
252.110000,35,0.02996040
252.120000,33,0.02996029
252.130000,35,0.02996018
252.140000,37,0.02996008
252.150000,37,0.02995997
252.160000,38,0.02995986
252.170000,41,0.02995976
252.180000,39,0.02995965
252.190000,37,0.02995954
252.200000,39,0.02995944
